MONTH,DAY,DAY_OF_WEEK,AIRLINE_x,airline_name,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DISTANCE,DEPARTURE_DELAY,delayed,HOUR
1,29,4,WN,Southwest Airlines Co.,SAT,SAN,1125,1129,0.0,0,11
1,5,1,WN,Southwest Airlines Co.,BWI,ALB,720,289,-7.0,0,7
3,17,2,UA,United Air Lines Inc.,MCO,EWR,803,937,-10.0,0,8
5,18,1,WN,Southwest Airlines Co.,MHT,TPA,815,1204,-2.0,0,8
12,5,6,MQ,American Eagle Airlines Inc.,TVC,ORD,1113,224,-5.0,0,11
8,10,1,B6,JetBlue Airways,BDL,PBI,1711,1133,-4.0,0,17
8,20,4,WN,Southwest Airlines Co.,MKE,LAX,1045,1756,-5.0,0,10
3,14,6,DL,Delta Air Lines Inc.,ATL,SRQ,1930,444,-1.0,0,19
12,3,4,DL,Delta Air Lines Inc.,ATL,GSP,1455,153,-2.0,0,14
7,3,5,EV,Atlantic Southeast Airlines,ATL,GNV,1105,300,107.0,1,11
6,16,2,UA,United Air Lines Inc.,IAH,EWR,1925,1400,6.0,0,19
1,25,7,US,US Airways Inc.,MIA,CLT,2105,650,0.0,0,21
4,13,1,WN,Southwest Airlines Co.,BUR,SMF,1840,358,41.0,1,18
6,22,1,OO,Skywest Airlines Inc.,SNA,SFO,645,372,-4.0,0,6
3,16,1,OO,Skywest Airlines Inc.,IAH,CLT,1250,912,5.0,0,12
6,5,5,DL,Delta Air Lines Inc.,ATL,DAY,1556,432,-3.0,0,15
11,3,2,WN,Southwest Airlines Co.,SMF,DAL,550,1442,2.0,0,5
3,28,6,US,US Airways Inc.,ORD,PHX,700,1440,-4.0,0,7
5,16,6,AA,American Airlines Inc.,EWR,DFW,629,1372,-8.0,0,6
4,2,4,B6,JetBlue Airways,BOS,JAX,1345,1010,1.0,0,13
12,2,3,UA,United Air Lines Inc.,TPA,IAD,911,811,-2.0,0,9
4,25,6,DL,Delta Air Lines Inc.,FAY,ATL,600,331,-8.0,0,6
4,27,1,WN,Southwest Airlines Co.,JAX,BWI,705,663,-6.0,0,7
4,19,7,MQ,American Eagle Airlines Inc.,CLE,JFK,1220,425,-7.0,0,12
3,19,4,DL,Delta Air Lines Inc.,MSP,LAS,1120,1299,0.0,0,11
2,14,6,NK,Spirit Air Lines,TPA,DTW,1035,983,-7.0,0,10
7,21,2,DL,Delta Air Lines Inc.,MSP,DEN,1135,680,1.0,0,11
1,5,1,WN,Southwest Airlines Co.,STL,MDW,2015,251,-2.0,0,20
12,9,3,AA,American Airlines Inc.,LAX,SFO,1715,337,-6.0,0,17
9,3,4,AA,American Airlines Inc.,STL,PHX,1430,1262,7.0,0,14
8,19,3,B6,JetBlue Airways,SJU,BOS,640,1674,4.0,0,6
1,20,2,EV,Atlantic Southeast Airlines,AEX,IAH,1148,190,-8.0,0,11
2,24,2,WN,Southwest Airlines Co.,AUS,SJC,740,1476,22.0,1,7
1,10,6,UA,United Air Lines Inc.,IAH,LAX,2109,1379,28.0,1,21
6,2,2,WN,Southwest Airlines Co.,CAK,LGA,1410,397,180.0,1,14
3,1,7,EV,Atlantic Southeast Airlines,ATL,GTR,1920,241,-4.0,0,19
12,27,7,WN,Southwest Airlines Co.,PNS,HOU,1010,488,-5.0,0,10
8,11,2,UA,United Air Lines Inc.,ORD,SAN,1924,1723,4.0,0,19
9,30,3,EV,Atlantic Southeast Airlines,ISN,IAH,1435,1330,-14.0,0,14
7,30,4,WN,Southwest Airlines Co.,PHX,SAN,600,304,-4.0,0,6
6,30,2,US,US Airways Inc.,ATL,CLT,1535,226,23.0,1,15
3,25,3,DL,Delta Air Lines Inc.,SLC,SNA,1131,588,0.0,0,11
8,16,7,B6,JetBlue Airways,JFK,LAX,930,2475,0.0,0,9
4,23,4,AA,American Airlines Inc.,EWR,MIA,755,1085,-4.0,0,7
2,14,6,OO,Skywest Airlines Inc.,LAX,AUS,810,1242,-7.0,0,8
3,4,3,OO,Skywest Airlines Inc.,INL,MSP,1305,255,136.0,1,13
12,26,6,AS,Alaska Airlines Inc.,LAX,ANC,2355,2345,5.0,0,23
1,31,6,OO,Skywest Airlines Inc.,DEN,MLI,1310,752,-2.0,0,13
8,4,2,UA,United Air Lines Inc.,ORD,MCO,625,1005,-4.0,0,6
8,10,1,DL,Delta Air Lines Inc.,SLC,LAX,841,590,-1.0,0,8
3,6,5,F9,Frontier Airlines Inc.,DEN,MCO,2359,1546,-5.0,0,23
2,14,6,UA,United Air Lines Inc.,ORD,IAD,1625,589,9.0,0,16
5,1,5,DL,Delta Air Lines Inc.,MSP,ATL,1500,907,3.0,0,15
2,23,1,EV,Atlantic Southeast Airlines,VLD,ATL,1033,208,134.0,1,10
5,26,2,AS,Alaska Airlines Inc.,BRW,FAI,1148,503,-24.0,0,11
7,21,2,EV,Atlantic Southeast Airlines,MSN,ATL,1656,707,73.0,1,16
11,6,5,B6,JetBlue Airways,JFK,PBI,2040,1028,-2.0,0,20
5,18,1,WN,Southwest Airlines Co.,BWI,BUF,1830,281,22.0,1,18
12,16,3,EV,Atlantic Southeast Airlines,IND,EWR,1412,645,51.0,1,14
10,15,4,EV,Atlantic Southeast Airlines,11433,15370,1543,789,-7.0,0,15
6,11,4,DL,Delta Air Lines Inc.,MSP,ATL,1109,907,-6.0,0,11
9,9,3,HA,Hawaiian Airlines Inc.,HNL,OGG,902,100,-4.0,0,9
7,11,6,DL,Delta Air Lines Inc.,ATL,BWI,1120,577,1.0,0,11
8,16,7,WN,Southwest Airlines Co.,STL,MDW,1215,251,-3.0,0,12
5,15,5,WN,Southwest Airlines Co.,BWI,SJU,1835,1565,0.0,0,18
1,3,6,WN,Southwest Airlines Co.,LAS,PHX,1435,255,-3.0,0,14
9,15,2,MQ,American Eagle Airlines Inc.,TUL,DFW,1004,237,-4.0,0,10
6,18,4,MQ,American Eagle Airlines Inc.,CMH,JFK,811,483,-8.0,0,8
4,11,6,DL,Delta Air Lines Inc.,MSP,MCO,900,1310,-3.0,0,9
3,25,3,OO,Skywest Airlines Inc.,LAX,SAN,1022,109,9.0,0,10
8,12,3,WN,Southwest Airlines Co.,MCO,BWI,1335,787,3.0,0,13
7,12,7,AA,American Airlines Inc.,DFW,ORD,1650,802,-5.0,0,16
7,6,1,WN,Southwest Airlines Co.,OAK,LAS,1035,407,-2.0,0,10
2,4,3,F9,Frontier Airlines Inc.,IAH,DEN,1919,862,26.0,1,19
6,24,3,AS,Alaska Airlines Inc.,PSP,SFO,1715,421,110.0,1,17
8,13,4,DL,Delta Air Lines Inc.,ATL,RIC,1205,481,5.0,0,12
5,6,3,WN,Southwest Airlines Co.,HOU,ABQ,2205,759,26.0,1,22
10,20,2,OO,Skywest Airlines Inc.,11109,12892,1219,833,-4.0,0,12
1,13,2,EV,Atlantic Southeast Airlines,VLD,ATL,1106,208,6.0,0,11
9,10,4,AA,American Airlines Inc.,ATL,PHX,1800,1587,36.0,1,18
9,4,5,EV,Atlantic Southeast Airlines,ORF,DTW,1421,529,6.0,0,14
1,16,5,OO,Skywest Airlines Inc.,IAH,DFW,2113,224,-1.0,0,21
12,2,3,AA,American Airlines Inc.,PHL,MCO,1355,861,21.0,1,13
10,30,5,AA,American Airlines Inc.,14771,14107,910,651,-7.0,0,9
2,7,6,AA,American Airlines Inc.,SAT,DFW,1621,247,-5.0,0,16
8,24,1,UA,United Air Lines Inc.,EWR,MSY,1920,1167,45.0,1,19
6,7,7,WN,Southwest Airlines Co.,BNA,DTW,2115,456,2.0,0,21
6,27,6,WN,Southwest Airlines Co.,DCA,TPA,1810,814,31.0,1,18
11,16,1,DL,Delta Air Lines Inc.,MSP,SMF,1115,1517,-5.0,0,11
1,25,7,DL,Delta Air Lines Inc.,DTW,MCO,1210,957,2.0,0,12
12,14,1,NK,Spirit Air Lines,DTW,LAX,2010,1979,-9.0,0,20
10,1,4,OO,Skywest Airlines Inc.,11066,11292,1702,1154,-4.0,0,17
11,23,1,DL,Delta Air Lines Inc.,ORD,MSP,1526,334,0.0,0,15
7,16,4,UA,United Air Lines Inc.,IAH,SLC,1438,1195,-1.0,0,14
6,4,4,B6,JetBlue Airways,HPN,MCO,800,972,-8.0,0,8
10,22,4,AA,American Airlines Inc.,13303,14492,2110,700,-5.0,0,21
7,30,4,HA,Hawaiian Airlines Inc.,LIH,HNL,1621,102,-2.0,0,16
4,14,2,EV,Atlantic Southeast Airlines,ATL,PIA,905,565,32.0,1,9
7,15,3,DL,Delta Air Lines Inc.,ORD,ATL,600,606,3.0,0,6
5,14,4,OO,Skywest Airlines Inc.,ORD,BOI,1917,1437,-1.0,0,19
12,30,3,NK,Spirit Air Lines,LGA,FLL,630,1076,-1.0,0,6
11,13,5,OO,Skywest Airlines Inc.,ORD,MSP,2230,334,-14.0,0,22
4,21,2,AA,American Airlines Inc.,PSP,DFW,1225,1126,-3.0,0,12
5,26,2,EV,Atlantic Southeast Airlines,MCI,EWR,1359,1092,65.0,1,13
6,5,5,B6,JetBlue Airways,JFK,PWM,1610,273,-3.0,0,16
11,29,7,WN,Southwest Airlines Co.,SFO,DEN,1545,967,-2.0,0,15
12,15,2,AA,American Airlines Inc.,LAS,CLT,930,1916,43.0,1,9
6,28,7,OO,Skywest Airlines Inc.,MSP,RAP,1120,489,-3.0,0,11
2,27,5,WN,Southwest Airlines Co.,LAS,PHX,2150,255,79.0,1,21
6,12,5,MQ,American Eagle Airlines Inc.,DFW,AMA,1438,312,-3.0,0,14
8,25,2,WN,Southwest Airlines Co.,BWI,BDL,755,283,-4.0,0,7
4,10,5,AA,American Airlines Inc.,DFW,EWR,1026,1372,82.0,1,10
9,18,5,UA,United Air Lines Inc.,DEN,EWR,1240,1605,14.0,0,12
9,15,2,OO,Skywest Airlines Inc.,ISN,MSP,615,546,-14.0,0,6
9,13,7,EV,Atlantic Southeast Airlines,HSV,ATL,1100,151,-4.0,0,11
8,24,1,AA,American Airlines Inc.,DFW,DCA,1850,1192,33.0,1,18
10,29,4,AA,American Airlines Inc.,14100,11298,800,1303,-5.0,0,8
4,11,6,AS,Alaska Airlines Inc.,SAT,SEA,1820,1774,-4.0,0,18
5,19,2,EV,Atlantic Southeast Airlines,EWR,BNA,2000,748,-2.0,0,20
3,15,7,WN,Southwest Airlines Co.,MDW,CLE,2010,307,8.0,0,20
6,15,1,AA,American Airlines Inc.,MIA,PHL,1214,1013,-4.0,0,12
12,28,1,WN,Southwest Airlines Co.,HOU,MSY,1735,302,69.0,1,17
8,3,1,EV,Atlantic Southeast Airlines,CHS,EWR,932,628,-10.0,0,9
1,31,6,US,US Airways Inc.,PVD,CLT,600,683,-4.0,0,6
11,18,3,DL,Delta Air Lines Inc.,MSP,MCO,1315,1310,4.0,0,13
5,20,3,WN,Southwest Airlines Co.,SJC,LAX,950,308,-2.0,0,9
1,21,3,AA,American Airlines Inc.,LAS,JFK,810,2248,-6.0,0,8
1,29,4,DL,Delta Air Lines Inc.,ATL,ELP,1055,1282,-3.0,0,10
10,24,6,DL,Delta Air Lines Inc.,11697,11433,805,1127,-4.0,0,8
12,13,7,UA,United Air Lines Inc.,TPA,DEN,824,1506,-3.0,0,8
5,1,5,WN,Southwest Airlines Co.,MCO,BWI,720,787,-4.0,0,7
1,30,5,US,US Airways Inc.,PIT,CLT,1530,366,-3.0,0,15
3,8,7,WN,Southwest Airlines Co.,DCA,HOU,600,1218,-5.0,0,6
8,4,2,B6,JetBlue Airways,MCO,BOS,1325,1121,45.0,1,13
2,21,6,AA,American Airlines Inc.,PHX,ORD,707,1440,34.0,1,7
8,18,2,WN,Southwest Airlines Co.,IND,ATL,545,432,-1.0,0,5
8,25,2,WN,Southwest Airlines Co.,OAK,SNA,1320,371,0.0,0,13
2,4,3,WN,Southwest Airlines Co.,SJC,BUR,955,296,-3.0,0,9
8,4,2,WN,Southwest Airlines Co.,DEN,PDX,1940,991,17.0,1,19
4,17,5,AA,American Airlines Inc.,SJC,DFW,1335,1438,-3.0,0,13
11,25,3,WN,Southwest Airlines Co.,SAT,TPA,1505,972,-2.0,0,15
12,23,3,AA,American Airlines Inc.,DFW,LGA,1920,1389,62.0,1,19
3,14,6,OO,Skywest Airlines Inc.,LAX,MRY,826,266,-2.0,0,8
12,8,2,NK,Spirit Air Lines,DEN,LAS,1845,628,-10.0,0,18
11,2,1,EV,Atlantic Southeast Airlines,OMA,ORD,1124,416,2.0,0,11
1,23,5,AA,American Airlines Inc.,ORD,MIA,1450,1197,10.0,0,14
3,13,5,DL,Delta Air Lines Inc.,ATL,CLT,1935,226,8.0,0,19
9,1,2,AA,American Airlines Inc.,DEN,CLT,705,1337,-8.0,0,7
4,26,7,DL,Delta Air Lines Inc.,SRQ,ATL,1509,444,-4.0,0,15
6,22,1,F9,Frontier Airlines Inc.,CVG,FLL,750,932,-5.0,0,7
5,31,7,OO,Skywest Airlines Inc.,COS,ORD,915,911,-6.0,0,9
3,23,1,WN,Southwest Airlines Co.,LAX,MDW,1100,1750,1.0,0,11
10,3,6,AA,American Airlines Inc.,11057,14683,1445,1095,-4.0,0,14
4,20,1,AA,American Airlines Inc.,DTW,MIA,1725,1145,-11.0,0,17
3,4,3,WN,Southwest Airlines Co.,TUS,LAS,1505,365,-7.0,0,15
5,22,5,US,US Airways Inc.,PHX,JFK,2135,2153,5.0,0,21
5,12,2,AA,American Airlines Inc.,BOS,DFW,1603,1562,-7.0,0,16
9,8,2,WN,Southwest Airlines Co.,BWI,TPA,1815,842,24.0,1,18
6,10,3,OO,Skywest Airlines Inc.,SBA,LAX,1730,89,5.0,0,17
6,30,2,MQ,American Eagle Airlines Inc.,BPT,DFW,1804,270,92.0,1,18
7,7,2,B6,JetBlue Airways,SWF,MCO,1435,989,220.0,1,14
10,20,2,AA,American Airlines Inc.,14747,13930,1505,1721,3.0,0,15
11,5,4,DL,Delta Air Lines Inc.,RSW,ATL,1345,515,10.0,0,13
12,27,7,EV,Atlantic Southeast Airlines,ATL,TLH,1401,223,0.0,0,14
11,23,1,EV,Atlantic Southeast Airlines,DCA,CLE,1431,310,-14.0,0,14
10,8,4,WN,Southwest Airlines Co.,10397,10874,1000,528,8.0,0,10
7,26,7,MQ,American Eagle Airlines Inc.,AZO,ORD,1140,122,-4.0,0,11
8,19,3,DL,Delta Air Lines Inc.,SGF,ATL,605,563,-5.0,0,6
4,23,4,EV,Atlantic Southeast Airlines,ATL,BTR,1050,448,9.0,0,10
7,6,1,AA,American Airlines Inc.,HNL,LAX,710,2556,-9.0,0,7
11,14,6,HA,Hawaiian Airlines Inc.,HNL,LIH,1010,102,0.0,0,10
2,1,7,VX,Virgin America,SFO,LAS,2055,414,-2.0,0,20
11,12,4,AA,American Airlines Inc.,DFW,COS,1840,592,29.0,1,18
8,29,6,VX,Virgin America,JFK,SFO,1635,2586,-3.0,0,16
9,18,5,AA,American Airlines Inc.,ORD,LAX,1217,1744,-3.0,0,12
8,22,6,WN,Southwest Airlines Co.,PDX,LAS,1125,763,-1.0,0,11
8,4,2,AA,American Airlines Inc.,ATL,CLT,1535,226,-5.0,0,15
2,27,5,US,US Airways Inc.,RSW,CLT,1455,600,-3.0,0,14
1,21,3,UA,United Air Lines Inc.,FLL,EWR,1000,1065,-5.0,0,10
2,10,2,UA,United Air Lines Inc.,PDX,IAH,600,1825,-9.0,0,6
5,11,1,EV,Atlantic Southeast Airlines,LCH,IAH,545,127,-5.0,0,5
10,27,2,AA,American Airlines Inc.,11057,10721,2020,728,11.0,0,20
1,4,7,DL,Delta Air Lines Inc.,AUS,ATL,1620,813,9.0,0,16
10,15,4,AS,Alaska Airlines Inc.,14747,10800,1935,937,0.0,0,19
3,10,2,WN,Southwest Airlines Co.,MCO,PIT,2205,834,14.0,0,22
3,6,5,DL,Delta Air Lines Inc.,DTW,MCO,1755,957,-1.0,0,17
2,8,7,WN,Southwest Airlines Co.,LGA,DAL,1255,1381,-1.0,0,12
5,15,5,WN,Southwest Airlines Co.,OAK,SNA,745,371,-6.0,0,7
5,4,1,WN,Southwest Airlines Co.,BWI,LAX,920,2329,4.0,0,9
6,26,5,UA,United Air Lines Inc.,EWR,LAX,1825,2454,1.0,0,18
7,20,1,AA,American Airlines Inc.,STL,DFW,1600,550,-7.0,0,16
10,18,7,B6,JetBlue Airways,14321,12478,1330,273,23.0,1,13
3,11,3,DL,Delta Air Lines Inc.,ATL,STL,810,484,-2.0,0,8
8,18,2,OO,Skywest Airlines Inc.,LAX,PHX,1700,370,40.0,1,17
3,26,4,US,US Airways Inc.,CLT,BNA,1609,328,-5.0,0,16
6,15,1,DL,Delta Air Lines Inc.,ATL,TYS,2306,152,47.0,1,23
3,15,7,MQ,American Eagle Airlines Inc.,ORD,CVG,1615,265,-3.0,0,16
11,29,7,UA,United Air Lines Inc.,SJU,EWR,1403,1608,7.0,0,14
7,13,1,DL,Delta Air Lines Inc.,SAV,ATL,1659,214,0.0,0,16
3,30,1,EV,Atlantic Southeast Airlines,ATL,FSD,2002,954,-7.0,0,20
7,20,1,B6,JetBlue Airways,LGB,PDX,1545,846,-10.0,0,15
12,13,7,AA,American Airlines Inc.,PHX,CLE,1610,1737,-6.0,0,16
10,6,2,AS,Alaska Airlines Inc.,15841,12819,1630,82,141.0,1,16
3,29,7,AA,American Airlines Inc.,DFW,GUC,1254,678,-1.0,0,12
12,4,5,WN,Southwest Airlines Co.,ATL,STL,1335,484,6.0,0,13
7,9,4,UA,United Air Lines Inc.,ROC,ORD,1728,528,8.0,0,17
6,26,5,EV,Atlantic Southeast Airlines,ORD,CWA,1405,212,15.0,0,14
11,29,7,WN,Southwest Airlines Co.,STL,BOS,825,1047,-8.0,0,8
2,20,5,WN,Southwest Airlines Co.,OMA,PHX,900,1037,0.0,0,9
5,5,2,UA,United Air Lines Inc.,LAX,SFO,1112,337,-3.0,0,11
11,19,4,AA,American Airlines Inc.,DFW,TUL,1850,237,-3.0,0,18
7,10,5,B6,JetBlue Airways,BOS,IAD,1520,413,-5.0,0,15
9,27,7,MQ,American Eagle Airlines Inc.,XNA,DFW,1509,280,-11.0,0,15
7,21,2,OO,Skywest Airlines Inc.,BIS,MSP,1930,386,74.0,1,19
6,23,2,OO,Skywest Airlines Inc.,LAX,SMF,1640,373,-6.0,0,16
1,14,3,WN,Southwest Airlines Co.,LAS,HOU,1110,1235,-3.0,0,11
6,16,2,WN,Southwest Airlines Co.,DEN,SJC,1140,948,0.0,0,11
6,17,3,EV,Atlantic Southeast Airlines,LIT,DTW,1730,705,-3.0,0,17
8,4,2,AS,Alaska Airlines Inc.,DEN,SEA,800,1024,-8.0,0,8
5,18,1,UA,United Air Lines Inc.,HNL,SFO,625,2398,-2.0,0,6
10,17,6,WN,Southwest Airlines Co.,13796,13232,600,1844,-1.0,0,6
11,22,7,DL,Delta Air Lines Inc.,ATL,CMH,2220,447,-3.0,0,22
3,12,4,EV,Atlantic Southeast Airlines,ATL,SGF,905,563,-3.0,0,9
11,20,5,AA,American Airlines Inc.,SNA,DFW,920,1205,0.0,0,9
9,20,7,AA,American Airlines Inc.,SJC,PHX,1911,621,-6.0,0,19
3,4,3,EV,Atlantic Southeast Airlines,JAX,EWR,1433,820,23.0,1,14
10,2,5,DL,Delta Air Lines Inc.,13487,12953,905,1020,-4.0,0,9
7,31,5,DL,Delta Air Lines Inc.,BWI,MSP,1922,936,1.0,0,19
3,26,4,WN,Southwest Airlines Co.,BWI,TPA,625,842,23.0,1,6
5,22,5,MQ,American Eagle Airlines Inc.,CID,ORD,1423,196,-8.0,0,14
9,11,5,WN,Southwest Airlines Co.,SMF,ONT,2145,390,-2.0,0,21
12,31,4,WN,Southwest Airlines Co.,MCI,DAL,1500,460,0.0,0,15
9,1,2,OO,Skywest Airlines Inc.,SFO,MFR,1240,329,-5.0,0,12
12,1,2,EV,Atlantic Southeast Airlines,DTW,SYR,1528,374,5.0,0,15
10,16,5,EV,Atlantic Southeast Airlines,12266,10397,600,689,-5.0,0,6
1,20,2,WN,Southwest Airlines Co.,PHX,LAS,1545,255,1.0,0,15
1,31,6,WN,Southwest Airlines Co.,BWI,DAY,2035,406,1.0,0,20
11,23,1,WN,Southwest Airlines Co.,ABQ,LAS,1030,486,-4.0,0,10
8,15,6,EV,Atlantic Southeast Airlines,EWR,IND,600,645,0.0,0,6
5,18,1,OO,Skywest Airlines Inc.,ORD,ICT,1010,588,-2.0,0,10
1,7,3,B6,JetBlue Airways,SFO,BOS,800,2704,-2.0,0,8
12,4,5,UA,United Air Lines Inc.,AUS,SFO,1817,1504,-6.0,0,18
5,25,1,US,US Airways Inc.,PHX,SMF,949,647,-6.0,0,9
11,9,1,WN,Southwest Airlines Co.,LAS,LAX,1835,236,0.0,0,18
11,20,5,UA,United Air Lines Inc.,IAH,EWR,1555,1400,1.0,0,15
6,17,3,OO,Skywest Airlines Inc.,LAS,SLC,1410,368,-8.0,0,14
9,1,2,WN,Southwest Airlines Co.,BWI,JAX,2015,663,-4.0,0,20
4,9,4,AA,American Airlines Inc.,CLT,ORD,1300,599,78.0,1,13
5,24,7,NK,Spirit Air Lines,DEN,ORD,630,888,-3.0,0,6
9,8,2,OO,Skywest Airlines Inc.,SMF,SFO,2040,86,-4.0,0,20
4,24,5,OO,Skywest Airlines Inc.,MSP,HLN,2134,913,1.0,0,21
9,5,6,AA,American Airlines Inc.,PHX,BOS,1515,2300,-11.0,0,15
8,28,5,WN,Southwest Airlines Co.,BNA,LAS,910,1587,-4.0,0,9
12,24,4,AA,American Airlines Inc.,DFW,MCI,1820,460,8.0,0,18
10,6,2,UA,United Air Lines Inc.,14057,11292,809,991,-10.0,0,8
11,5,4,AS,Alaska Airlines Inc.,SFO,PDX,840,550,-4.0,0,8
9,16,3,AA,American Airlines Inc.,TUL,ORD,545,585,-8.0,0,5
4,2,4,EV,Atlantic Southeast Airlines,JAN,DFW,1207,408,18.0,1,12
9,18,5,EV,Atlantic Southeast Airlines,AMA,IAH,745,517,-9.0,0,7
6,4,4,WN,Southwest Airlines Co.,JAX,BWI,1705,663,-2.0,0,17
1,24,6,EV,Atlantic Southeast Airlines,IAH,DAL,1745,216,-4.0,0,17
12,16,3,UA,United Air Lines Inc.,SFO,ATL,853,2139,6.0,0,8
6,19,5,OO,Skywest Airlines Inc.,ABQ,DEN,1308,349,-9.0,0,13
7,22,3,DL,Delta Air Lines Inc.,LGA,TPA,1510,1010,-7.0,0,15
6,20,6,EV,Atlantic Southeast Airlines,ATL,CAE,1355,192,14.0,0,13
11,16,1,OO,Skywest Airlines Inc.,HLN,MSP,540,913,174.0,1,5
6,23,2,AA,American Airlines Inc.,MIA,IAH,1415,964,-5.0,0,14
12,20,7,WN,Southwest Airlines Co.,BDL,MDW,1715,777,3.0,0,17
1,14,3,EV,Atlantic Southeast Airlines,BWI,ORD,1223,622,-10.0,0,12
6,22,1,EV,Atlantic Southeast Airlines,EWR,DTW,1810,488,-2.0,0,18
11,18,3,EV,Atlantic Southeast Airlines,BTR,ATL,730,448,20.0,1,7
5,30,6,DL,Delta Air Lines Inc.,ATL,DEN,1516,1199,3.0,0,15
11,14,6,AA,American Airlines Inc.,CLT,JFK,915,541,-5.0,0,9
7,14,2,WN,Southwest Airlines Co.,LAS,SLC,1350,368,3.0,0,13
10,5,1,UA,United Air Lines Inc.,12173,14771,2309,2398,3.0,0,23
1,15,4,WN,Southwest Airlines Co.,BOS,BWI,1155,369,0.0,0,11
6,19,5,DL,Delta Air Lines Inc.,PHX,ATL,1000,1587,26.0,1,10
8,2,7,B6,JetBlue Airways,LAX,BOS,739,2611,1.0,0,7
10,10,6,AA,American Airlines Inc.,13303,11278,1115,919,-6.0,0,11
6,19,5,AS,Alaska Airlines Inc.,SEA,SAN,645,1050,22.0,1,6
8,26,3,EV,Atlantic Southeast Airlines,GRB,ATL,1650,774,-3.0,0,16
7,21,2,EV,Atlantic Southeast Airlines,DFW,CAE,710,922,-3.0,0,7
3,11,3,AA,American Airlines Inc.,LGA,ORD,1215,733,15.0,0,12
9,6,7,DL,Delta Air Lines Inc.,SRQ,ATL,1821,444,-3.0,0,18
11,8,7,OO,Skywest Airlines Inc.,SLC,SNA,835,588,-7.0,0,8
10,22,4,AA,American Airlines Inc.,11298,12266,1255,224,-3.0,0,12
8,17,1,UA,United Air Lines Inc.,IAH,EWR,847,1400,-1.0,0,8
4,1,3,WN,Southwest Airlines Co.,PHX,MDW,600,1444,0.0,0,6
8,21,5,DL,Delta Air Lines Inc.,ATL,CVG,1625,373,5.0,0,16
10,22,4,EV,Atlantic Southeast Airlines,12266,11140,914,201,25.0,1,9
1,20,2,US,US Airways Inc.,CLT,PHL,1635,449,77.0,1,16
8,17,1,DL,Delta Air Lines Inc.,ATL,CLT,1625,226,-1.0,0,16
1,2,5,US,US Airways Inc.,CMH,PHX,725,1670,-8.0,0,7
3,28,6,AA,American Airlines Inc.,MIA,MSY,1813,675,11.0,0,18
9,10,4,WN,Southwest Airlines Co.,BNA,PHL,1130,675,26.0,1,11
10,24,6,UA,United Air Lines Inc.,11292,12953,1006,1620,-1.0,0,10
8,1,6,WN,Southwest Airlines Co.,MDW,ICT,1900,589,2.0,0,19
1,22,4,F9,Frontier Airlines Inc.,STL,FLL,1810,1056,-6.0,0,18
7,29,3,AA,American Airlines Inc.,CLT,MCO,925,468,-7.0,0,9
7,27,1,B6,JetBlue Airways,LGB,JFK,2110,2465,-7.0,0,21
3,24,2,EV,Atlantic Southeast Airlines,EWR,TYS,1920,631,-6.0,0,19
5,2,6,AA,American Airlines Inc.,MIA,MCO,1410,192,43.0,1,14
10,17,6,AS,Alaska Airlines Inc.,14747,11433,815,1927,4.0,0,8
2,12,4,US,US Airways Inc.,CLT,SFO,1635,2296,-4.0,0,16
4,17,5,EV,Atlantic Southeast Airlines,LIT,IAH,1341,374,17.0,1,13
7,25,6,MQ,American Eagle Airlines Inc.,DFW,GSP,2005,862,-4.0,0,20
4,2,4,WN,Southwest Airlines Co.,PHX,CMH,905,1670,-5.0,0,9
6,19,5,EV,Atlantic Southeast Airlines,FAR,DEN,605,627,-7.0,0,6
2,16,1,F9,Frontier Airlines Inc.,SAN,DEN,1433,853,-18.0,0,14
4,30,4,UA,United Air Lines Inc.,IAD,SFO,1126,2419,-2.0,0,11
2,23,1,US,US Airways Inc.,PHX,SMF,1435,647,16.0,1,14
1,8,4,OO,Skywest Airlines Inc.,SLC,PIH,1715,150,111.0,1,17
6,18,4,US,US Airways Inc.,LAS,CLT,1130,1916,2.0,0,11
11,8,7,EV,Atlantic Southeast Airlines,CAE,ATL,946,192,-3.0,0,9
11,2,1,WN,Southwest Airlines Co.,PDX,SAN,1650,933,-2.0,0,16
5,15,5,US,US Airways Inc.,DCA,MCO,1745,759,-4.0,0,17
1,23,5,EV,Atlantic Southeast Airlines,JAX,DTW,1224,813,-5.0,0,12
6,22,1,AA,American Airlines Inc.,SFO,DFW,1700,1464,-2.0,0,17
12,1,2,AA,American Airlines Inc.,CLT,TPA,745,507,-3.0,0,7
4,30,4,OO,Skywest Airlines Inc.,SGU,DEN,1319,517,-2.0,0,13
5,31,7,DL,Delta Air Lines Inc.,CLT,MSP,830,930,7.0,0,8
12,27,7,AS,Alaska Airlines Inc.,SEA,LAX,1725,954,41.0,1,17
5,30,6,WN,Southwest Airlines Co.,JAX,BWI,1745,663,29.0,1,17
11,14,6,UA,United Air Lines Inc.,OMA,ORD,515,416,9.0,0,5
9,16,3,WN,Southwest Airlines Co.,MCO,RDU,930,534,-5.0,0,9
11,4,3,DL,Delta Air Lines Inc.,JFK,FLL,1140,1069,-9.0,0,11
10,14,3,WN,Southwest Airlines Co.,14635,10397,1730,515,-10.0,0,17
4,22,3,WN,Southwest Airlines Co.,MSY,MDW,1315,825,-2.0,0,13
